date,equity,positions_count,holdings
2022-01-12 00:00:00+05:30,1010406.0,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-13 00:00:00+05:30,1018945.5500000002,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-14 00:00:00+05:30,1019946.65,7,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS']"
2022-01-17 00:00:00+05:30,1033690.0,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'DEEPAKFERT', 'PRAJIND', 'SPARC']"
2022-01-18 00:00:00+05:30,1011028.3500000001,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'DEEPAKFERT', 'PRAJIND', 'SPARC']"
2022-01-19 00:00:00+05:30,1014950.95,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-20 00:00:00+05:30,1027354.0500000002,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-21 00:00:00+05:30,1017445.2999999999,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'INDIACEM', 'REDINGTON', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-24 00:00:00+05:30,1004502.3500000001,8,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-25 00:00:00+05:30,1035566.25,8,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-27 00:00:00+05:30,1056814.75,8,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-28 00:00:00+05:30,1068151.45,8,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-01-31 00:00:00+05:30,1070922.95,8,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT']"
2022-02-01 00:00:00+05:30,1081507.5,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-02 00:00:00+05:30,1100027.35,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-03 00:00:00+05:30,1121882.4500000002,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-04 00:00:00+05:30,1126135.55,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-07 00:00:00+05:30,1117764.3,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-08 00:00:00+05:30,1086044.5499999998,10,"['CCL', 'SHARDACROP', 'GREAVESCOT', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-09 00:00:00+05:30,1091040.45,9,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN']"
2022-02-10 00:00:00+05:30,1084138.45,10,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-11 00:00:00+05:30,1065225.0,10,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'PRAJIND', 'SPARC', 'DEEPAKFERT', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-14 00:00:00+05:30,1038669.25,8,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-15 00:00:00+05:30,1047079.6,8,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-16 00:00:00+05:30,1045903.7,8,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-17 00:00:00+05:30,1042338.2000000001,8,"['CCL', 'SHARDACROP', 'BALRAMCHIN', 'AAVAS', 'SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-18 00:00:00+05:30,1042100.6,6,"['BALRAMCHIN', 'AAVAS', 'SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-21 00:00:00+05:30,1036475.45,4,"['SPARC', 'HSCL', 'CHOLAFIN', 'KARURVYSYA']"
2022-02-22 00:00:00+05:30,1033027.35,1,['CHOLAFIN']
2022-02-23 00:00:00+05:30,1032567.45,1,['CHOLAFIN']
2022-02-24 00:00:00+05:30,1030271.1,1,['CHOLAFIN']
2022-02-25 00:00:00+05:30,1032535.95,1,['CHOLAFIN']
2022-02-28 00:00:00+05:30,1032986.3999999999,1,['CHOLAFIN']
2022-03-02 00:00:00+05:30,1032261.8999999999,1,['CHOLAFIN']
2022-03-03 00:00:00+05:30,1032038.2499999999,1,['CHOLAFIN']
2022-03-04 00:00:00+05:30,1030942.0499999999,1,['CHOLAFIN']
2022-03-07 00:00:00+05:30,1027716.45,1,['CHOLAFIN']
2022-03-08 00:00:00+05:30,1028236.2,1,['CHOLAFIN']
2022-03-09 00:00:00+05:30,1029808.0499999999,1,['CHOLAFIN']
2022-03-10 00:00:00+05:30,1031694.8999999999,1,['CHOLAFIN']
2022-03-11 00:00:00+05:30,1031757.8999999999,1,['CHOLAFIN']
2022-03-14 00:00:00+05:30,1032249.2999999999,1,['CHOLAFIN']
2022-03-15 00:00:00+05:30,1032661.95,0,[]
2022-03-16 00:00:00+05:30,1032661.95,0,[]
2022-03-17 00:00:00+05:30,1032661.95,0,[]
2022-03-21 00:00:00+05:30,1032661.95,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-22 00:00:00+05:30,1036164.8499999999,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-23 00:00:00+05:30,1032724.5499999999,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-24 00:00:00+05:30,1032072.0499999999,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-25 00:00:00+05:30,1045963.7999999999,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']"
2022-03-28 00:00:00+05:30,1044800.2,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-29 00:00:00+05:30,1057677.5,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-30 00:00:00+05:30,1053069.0,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-03-31 00:00:00+05:30,1041911.4499999998,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-04-01 00:00:00+05:30,1054277.15,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']"
2022-04-04 00:00:00+05:30,1070619.0,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-05 00:00:00+05:30,1110732.6499999997,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-06 00:00:00+05:30,1138482.0499999998,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-07 00:00:00+05:30,1127819.3499999999,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-08 00:00:00+05:30,1136501.0999999999,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-11 00:00:00+05:30,1151733.0499999998,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-12 00:00:00+05:30,1144920.9499999997,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-13 00:00:00+05:30,1150616.8999999997,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-18 00:00:00+05:30,1172507.25,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-19 00:00:00+05:30,1159458.0499999998,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-20 00:00:00+05:30,1187884.0999999996,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-21 00:00:00+05:30,1205351.5499999998,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-22 00:00:00+05:30,1202689.9499999997,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-25 00:00:00+05:30,1182702.9499999997,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-26 00:00:00+05:30,1197276.0999999996,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-27 00:00:00+05:30,1200450.8499999996,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-28 00:00:00+05:30,1215349.9999999998,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-04-29 00:00:00+05:30,1223615.8499999999,10,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
2022-05-02 00:00:00+05:30,1241883.1999999997,7,"['UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS']"
